book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,Cluster
7676,18079661,18079661,25323488,36,9780525953080.0,2014.0,4.1,5982,14645,1351,139,420,2544,6279,5263,1
7677,184644,184644,178465,6,9780618443370.0,1980.0,4.18,11662,11686,133,333,471,1877,3126,5879,0
7678,7290826,7290826,8567932,30,9780670021800.0,2010.0,3.81,12830,14223,1062,251,841,3929,5474,3728,0
7680,439363,439363,428191,14,9781421513430.0,2001.0,4.22,13801,13994,215,398,624,2107,3267,7598,0
7681,148584,148584,895143,169,9780425067830.0,1972.0,3.62,15420,18300,884,332,1638,6340,6243,3747,0
7682,17948485,17948485,24502143,9,2940044470150.0,2013.0,3.99,20585,23368,2030,954,1413,4033,7575,9393,1
7683,98,98,4462,45,9780761129580.0,1989.0,3.86,10807,13247,784,359,816,3301,4586,4185,0
7684,59836,59836,1912773,55,9780440221320.0,1986.0,3.91,12382,13114,473,218,819,3420,4186,4471,0
7685,11699349,11699349,16646457,10,9780399256450.0,2012.0,4.22,12962,13692,1632,304,447,1744,4655,6542,1
7686,169487,169487,163663,28,9780743224240.0,2000.0,3.62,9609,9920,109,516,1037,2877,2790,2700,0
7687,8951449,31351167,13828200,12,9781453860950.0,2010.0,3.97,13847,17073,1569,416,1057,3458,5910,6232,1
7688,7942008,7942008,11374642,15,9781427818770.0,2008.0,4.35,11985,12075,195,317,461,1380,2391,7526,0
7689,1298171,1298171,1287327,21,9781591827580.0,1996.0,4.47,12160,12210,51,102,310,1412,2323,8063,0
7690,14480,14480,888928,7,9780060087810.0,2002.0,4.29,12422,12452,43,177,404,2059,2849,6963,0
7692,112874,112874,142735,35,9781589190640.0,1995.0,4.27,14106,15486,475,45,202,2303,5939,6997,0
7695,10893138,10893138,16947613,64,9780007350440.0,2011.0,3.85,11684,14662,1346,295,978,3677,5393,4319,1
7696,821000,821000,1359963,58,9780525444470.0,1927.0,4.38,15840,16568,287,85,355,2267,4411,9450,0
7697,3665811,3665811,3709042,13,9780061671360.0,2009.0,4.11,16231,17148,553,218,815,3446,5116,7553,0
7698,16045078,16045078,21823294,15,9781250019680.0,2013.0,3.8,12306,14024,1480,218,791,3961,5657,3397,1
7699,14759321,14759321,20408849,21,9780312591830.0,2013.0,3.62,12089,14152,1662,342,1281,4464,5370,2695,1
7700,7384801,7384801,7085183,32,9780440245280.0,2010.0,4.27,19135,20818,802,105,458,3009,7314,9932,0
7701,1249630,1249630,1238374,114,9789725681370.0,1888.0,3.99,10649,12744,376,238,751,2474,4685,4596,0
7703,29975458,29975458,50373510,26,9780544920960.0,2016.0,3.53,12121,18041,1739,424,1765,6454,6710,2688,1
7704,114188,114188,2405272,58,9780515142880.0,1996.0,4.02,16902,18628,301,98,709,4492,6792,6537,0
7706,99297,99297,95730,21,9781402208770.0,2005.0,3.63,15151,16028,1445,595,1559,4819,5305,3750,0
7707,297186,297186,1026877,38,9782266120920.0,1999.0,4.26,12632,14156,493,72,212,1810,5924,6138,0
7708,10960383,10960383,15878096,20,9780446582350.0,2010.0,3.93,14800,15821,2072,227,692,3406,7150,4346,1
7709,15733346,15733346,21414594,13,9781444734140.0,2012.0,3.8,11626,13994,1510,536,1133,3185,4841,4299,1
7710,89884,89884,1168090,29,9780375725760.0,2004.0,4.16,12661,14087,1302,60,310,2220,6165,5332,0
7711,5199185,5199185,18970415,17,9780809051010.0,2009.0,3.92,11809,12229,564,277,707,2785,4439,4021,0
7713,6255949,6255949,6439033,25,9781421527610.0,2004.0,4.05,10073,13242,1463,81,449,2508,5872,4332,0
7714,24408,24408,2846541,32,9780395137190.0,1961.0,3.93,15507,16325,1465,487,977,3406,5729,5726,0
7715,23426,23426,14280312,77,9780802142400.0,1993.0,3.97,8288,12750,1169,168,648,2698,5071,4165,0
7716,27397,27397,227861,28,9780679772680.0,1995.0,3.94,11985,12304,701,99,493,2968,5178,3566,0
7717,621739,621739,3012947,24,9780142407080.0,1928.0,4.08,16991,17260,612,282,921,3510,4888,7659,0
7719,15791403,15791403,21513003,38,9781611130430.0,2013.0,3.52,10475,13598,1565,577,1561,4362,4368,2730,1
7720,208146,208146,201468,23,9780395570360.0,1993.0,4.12,13337,13547,1138,257,579,2453,4269,5989,0
7721,38030,38030,811180,37,9780060519130.0,2002.0,3.97,13886,15169,1036,123,572,3594,6157,4723,0
7722,294043,294043,285324,34,9780380810930.0,2000.0,4.02,13148,14341,506,128,537,3230,5478,4968,0
7723,159418,159418,17612730,450,9780872204220.0,1637.0,3.7,10615,12610,288,309,1137,3853,4052,3259,0
7724,144789,144789,504379,47,9780312937670.0,2003.0,4.21,11900,12927,420,147,414,1991,4414,5961,0
7725,9064899,9064899,13942966,19,9780061985880.0,2012.0,3.99,18789,19490,1528,292,1177,4388,6202,7431,1
7727,73184,73184,996684,26,9781573225690.0,1995.0,4.13,10943,11804,514,219,374,2052,4160,4999,0
7728,1170158,1170158,964597,40,9780140050940.0,1975.0,4.25,14199,15178,296,158,408,2185,5190,7237,0
7729,17325147,17325147,24022649,21,9781477817160.0,2013.0,4.14,17461,20780,2437,480,934,3191,6684,9491,1
7730,7268995,7268995,8391024,18,9781596434030.0,2010.0,4.25,15444,15473,1925,275,522,2192,4630,7854,0
7731,18651980,18651980,26112550,23,9780062286440.0,2014.0,3.83,10390,11935,1920,333,830,2600,4952,3220,1
7732,276877,276877,2883746,40,9780758211830.0,2007.0,4.15,13190,13864,381,113,388,2553,5121,5689,0
7733,43992,43992,5951603,55,9780743292500.0,2006.0,4.05,11234,13779,835,109,429,2729,5884,4628,0
7734,59091,59091,1238780,80,9780820316610.0,1932.0,3.73,10959,11779,587,411,983,3087,4154,3144,0
7735,1747896,1747896,3254095,43,9780802715360.0,2008.0,3.43,11316,14608,1652,616,1898,4959,4881,2254,0
7736,425377,425377,414437,48,9780380776160.0,1995.0,4.12,19137,22132,1652,422,1003,3765,7333,9609,0
7737,60177,60177,891152,262,9780543895140.0,1907.0,3.97,14829,17270,777,140,660,4484,6356,5630,0
7738,2371,2371,1391380,28,9780844662920.0,1968.0,4.11,11691,13740,1202,121,351,2442,5842,4984,0
7739,3268926,3268926,3132696,22,9781416594860.0,2008.0,3.79,12916,13413,2361,417,1064,3409,4573,3950,0
7740,16074748,16074748,21525091,45,9781442449630.0,2010.0,4.42,9554,13170,638,270,390,1405,2562,8543,1
7741,294045,294045,1018137,31,9780380818810.0,2001.0,4.07,13227,14153,360,101,493,2981,5348,5230,0
7742,3216451,3216451,3887843,47,9780446533420.0,2008.0,3.71,12625,13679,1207,445,1112,3767,5004,3351,0
7743,19501672,19501672,24797649,24,9780062294810.0,2014.0,4.17,20654,23018,1876,222,726,3678,8588,9804,1
7744,15743075,15743075,13626536,54,9780758290410.0,2011.0,3.89,10703,16403,1022,371,979,3951,5892,5210,1
7745,13580928,13580928,19165894,14,9781423166010.0,2013.0,4.28,20029,20912,1711,145,406,2889,7463,10009,1
7746,6562380,6562380,6755222,24,9780547225470.0,2009.0,4.16,9401,9869,377,206,331,1630,3207,4495,0
7747,66676,66676,231629,28,9780786937900.0,2004.0,4.16,11756,12670,114,68,444,2288,4407,5463,0
7748,31304,31304,908233,179,9780451200180.0,1971.0,3.84,15406,17889,775,159,1047,5104,6749,4830,0
7749,3379,3379,91467,32,9781582342150.0,2001.0,3.69,10461,11830,531,211,923,3638,4592,2466,0
7750,867387,867387,3100762,39,9780061000010.0,1970.0,4.06,14138,15443,651,117,421,3133,6516,5256,0
7751,12029468,12029468,16995682,20,9780312591820.0,2012.0,3.7,11882,13585,1451,327,1044,4059,5126,3029,1
7752,1457790,1457790,1448591,100,9789137126390.0,2005.0,3.85,6435,15722,1269,260,759,3862,7092,3749,0
7753,1908511,1908511,1910398,10,9781423109600.0,2008.0,4.37,17490,17555,730,213,496,2174,4458,10214,0
7754,22551809,22551809,42009504,21,9780812993260.0,2015.0,3.66,10648,12263,1213,574,1189,3279,4001,3220,1
7755,23884,23884,1066730,135,9781400043330.0,1989.0,3.66,10286,13356,604,241,1124,4243,5011,2737,0
7756,60142,60142,2115431,126,9788466309160.0,1962.0,4.09,9782,11826,497,182,427,2026,4708,4483,0
7757,18599754,18599754,26365948,22,9780062271130.0,2014.0,3.7,11559,13778,1905,408,1202,3951,4796,3421,1
7758,21489683,21489683,40816611,52,9780345543850.0,2014.0,4.16,10837,15729,1618,94,384,2524,6674,6053,1
7759,85993,85993,1926611,69,9780060724560.0,2006.0,3.67,19068,21002,498,393,1893,7070,6487,5159,0
7760,17800786,17800786,24901276,4,9780985547350.0,2013.0,4.13,16833,18994,986,176,627,3312,7224,7655,1
7761,323289,323289,30783,64,9780446191550.0,1995.0,3.98,10558,14481,751,144,579,3200,6017,4541,0
7762,6692041,6692041,311976,64,9781608190460.0,2006.0,4.35,8590,13222,2386,150,331,1378,4229,7134,0
7763,207694,207694,201020,24,9780060560120.0,2003.0,3.78,10872,11250,189,337,896,3116,3487,3414,0
7764,22892122,22892122,42462101,10,9781501101530.0,2015.0,4.14,19220,21242,2423,438,999,3105,7308,9392,1
7765,16479439,16479439,10753679,28,9780804136570.0,2010.0,3.87,5354,12111,1258,163,688,2926,5119,3215,1
7766,89184,89184,86076,32,9780441012920.0,2003.0,4.01,12105,13441,421,82,538,2745,5871,4205,0
7767,17490,17490,19047,21,9781405201710.0,1991.0,4.28,11405,13026,293,213,421,1887,3543,6962,0
7768,171001,171001,2264761,17,9780874869220.0,1999.0,3.9,12272,12771,610,349,909,3065,3778,4670,0
7769,30919,30919,1001166,62,9780141187500.0,1937.0,3.86,12032,13654,703,212,811,3459,5306,3866,0
7770,85622,85622,2637573,12,9780609809550.0,2001.0,3.84,11380,11886,1142,357,868,2847,4022,3792,0
7771,19631,19631,1769,26,9780312241220.0,1998.0,4.12,10768,11602,976,140,476,1923,4416,4647,0
7772,26252659,26252659,46249382,15,9780692572030.0,2016.0,3.97,15203,20083,2363,340,1081,4307,7531,6824,1
7774,6422680,6422680,6611909,34,9780316042800.0,2010.0,3.67,11458,12522,1357,318,1052,3902,4477,2773,0
7775,159177,159177,153639,32,9780451200820.0,1984.0,4.1,13844,14353,249,113,449,2913,5269,5609,0
7776,12846479,12846479,13490521,37,9780061668130.0,2012.0,4.19,18485,19571,1631,282,776,3200,5966,9347,1
7777,9443405,9443405,6498897,44,9780316074230.0,2011.0,3.95,10982,12088,1580,335,644,2150,5083,3876,0
7778,27297,27297,3320969,348,9780140443490.0,-476.0,3.82,9807,13227,468,282,1027,3516,4303,4099,0
7779,50039,50039,702279,23,9781556525900.0,1987.0,3.67,11172,11795,611,471,1206,3329,3575,3214,0
7780,5148720,5148720,5215692,29,9780553820270.0,2009.0,4.19,20108,22467,848,151,625,3611,8469,9611,0
7781,4714126,4714126,4778526,23,9781607060220.0,2009.0,4.25,14085,14845,551,47,214,2263,5781,6540,0
7783,625094,625094,1132275,219,9780679731210.0,1958.0,3.99,9664,14685,1079,308,836,2984,5114,5443,0
7784,22469,22469,1409945,34,9780785123290.0,2001.0,3.96,10790,12786,330,209,799,2857,4339,4582,0
7785,397456,397456,550582,41,9780671670690.0,1990.0,3.87,13674,14091,255,205,1086,3872,4162,4766,0
7786,285212,285212,276710,9,9780425216590.0,2007.0,4.05,21757,22552,1115,128,880,5153,8074,8317,0
7787,37303,37303,582951,27,9780425137570.0,1992.0,4.13,14522,16052,380,58,275,2845,7191,5683,0
7788,231989,231989,856940,30,9780765356160.0,1995.0,3.93,12632,14470,363,373,873,3198,4989,5037,0
7789,70287,70287,2901163,29,9780684856060.0,1995.0,4.09,12398,13302,792,185,482,2380,5109,5146,0
7790,7701043,7701043,10395196,3,9789777780550.0,2011.0,4.11,9413,10370,1329,246,534,1662,3367,4561,0
7791,12037026,12037026,17003601,22,9780312380820.0,2012.0,3.56,12971,14130,1690,464,1519,4482,4926,2739,1
7792,7825557,7825557,10874302,28,9780525423350.0,2010.0,4.04,15041,17643,2875,344,926,3488,5866,7019,0
7793,7165405,7165405,6799328,42,9780316037840.0,2010.0,3.9,12385,14733,499,167,738,3698,5874,4256,0
7794,50695,50695,14069,76,9780307277720.0,2006.0,3.54,10298,12700,1283,278,1325,4387,4631,2079,0
7795,1300350,1300350,6317555,4,9789799625720.0,2002.0,3.78,7932,8322,638,131,614,2403,3017,2157,0
7796,491735,491735,461588,32,9780312313820.0,2003.0,3.46,11045,11639,686,695,1531,3681,3218,2514,0
7797,395875,395875,385372,59,9780061059930.0,1991.0,3.54,17056,20148,669,1005,2635,6133,5194,5181,0
7798,70912,70912,1087069,49,9780006513900.0,1971.0,3.6,9813,12633,730,817,1335,3155,4150,3176,0
7799,6867952,6867952,7083417,14,9780316084250.0,2007.0,4.48,15194,15713,314,127,279,1547,3675,10085,0
7800,7519866,7519866,9738038,42,9780330517100.0,2010.0,3.14,11093,12724,1084,890,2427,4784,3199,1424,0
7802,22021611,22021611,41338754,10,9780698184890.0,2014.0,4.12,15986,17406,2018,231,805,3117,5774,7479,1
7804,10778410,10778410,15690266,40,9781611139850.0,2011.0,3.87,11789,15877,840,426,1215,3838,4923,5475,1
7805,71863,71863,2057013,53,9780439829120.0,1995.0,4.19,13199,15090,503,37,317,2500,6152,6084,0
7806,181077,181077,2029501,66,9780698118030.0,1977.0,4.09,14578,16161,1195,160,562,3208,5901,6330,0
7807,13616,13616,6790,31,9781421503320.0,2004.0,4.38,16819,17860,560,67,329,2135,5595,9734,0
7808,77661,77661,3222080,104,9780684803870.0,1951.0,3.95,15626,17898,2224,323,1062,3835,6613,6065,0
7809,93799,93799,1027588,52,9780451215730.0,2005.0,4.17,11250,13683,523,52,253,2147,6033,5198,0
7810,26097,26097,1037708,79,9780060928410.0,1995.0,3.66,8620,11204,650,223,920,3587,4183,2291,0
7811,20883847,20883847,40224712,17,9780316219130.0,2015.0,4.35,10910,13231,778,38,169,1318,5239,6467,1
7812,11041,11041,1369571,109,9781579125740.0,1977.0,3.69,10561,13945,887,372,1218,4027,5141,3187,0
7813,6488483,6488483,6679864,22,9781607061230.0,2010.0,4.33,13202,14777,562,76,208,1758,5457,7278,0
7814,102439,102439,3101132,28,9780812536360.0,2006.0,3.76,12314,13272,804,306,1038,3588,4954,3386,0
7816,17163514,17163514,23589581,14,9780356502280.0,2013.0,4.39,11791,13629,668,40,143,1276,5218,6952,1
7817,104159,104159,1662148,57,9781401360210.0,2004.0,4.11,11770,14636,460,84,414,2610,6179,5349,0
7818,4107256,4107256,4154422,28,9781841497760.0,2009.0,4.29,18094,20367,774,73,356,2825,7507,9606,0
7819,24903031,24903031,44552981,25,9780451475330.0,2015.0,4.35,12315,17018,2022,132,323,1874,5801,8888,1
7820,15433,15433,17405,21,9780345418550.0,1982.0,3.81,15008,15916,150,113,916,5138,5452,4297,0
7822,303098,303098,131682,66,9783426619150.0,1998.0,3.93,11835,13883,544,86,671,3485,5469,4172,0
7824,13811,13811,274108,36,9780380803250.0,2002.0,4.01,13120,14056,180,120,634,3116,5325,4861,0
7825,3124122,3124122,3155467,54,9780345485790.0,2008.0,3.88,12874,14403,799,160,714,3714,5898,3917,0
7826,12722,12722,21887652,113,9780141185540.0,1942.0,3.87,12809,14721,1051,166,734,3867,5998,3956,0
7827,126151,126151,121500,23,9780684848280.0,1986.0,4.15,11633,12195,645,159,413,2015,4420,5188,0
7828,12482658,12482658,17467408,41,9780307957280.0,2012.0,3.58,12780,14812,2499,284,1301,5084,5812,2331,1
7829,93276,93276,89928,23,9780195019060.0,1860.0,4.1,13286,13350,43,102,430,2785,4726,5307,0
7830,41704,41704,41240,53,9780743449670.0,1996.0,3.93,12527,13499,267,61,450,3666,5546,3776,0
7832,118389,118389,1800811,11,9780848809970.0,1915.0,4.32,14775,15149,169,188,464,1925,4294,8278,0
7833,17567,17567,1194469,213,9781576469120.0,1909.0,4.14,13071,15705,1242,230,628,2788,5194,6865,0
7834,20426917,20426917,30157568,15,9780061957960.0,2014.0,4.43,13513,17570,1836,92,326,1690,5269,10193,1
7835,18739485,18739485,26616947,10,9781512038570.0,2015.0,4.24,16194,26202,3362,545,973,3332,8065,13287,1
7836,124272,124272,121908,230,9780812967200.0,1901.0,3.81,12812,13643,456,479,1013,3277,4768,4106,0
7837,7140220,7140220,7404111,11,9780470581780.0,2010.0,4.38,11186,11260,34,382,381,1322,1667,7508,0
7838,122649,122649,1897835,224,9780141197940.0,1893.0,3.9,13408,14946,607,87,594,3991,6370,3904,0
7839,33335,33335,33417,22,9780743289800.0,2001.0,4.27,10800,11156,358,197,377,1590,3095,5897,0
7840,759960,759960,1366476,52,9780440975340.0,1975.0,3.77,14002,14999,746,174,978,4692,5370,3785,0
7841,825509,825509,995847,75,9780449225160.0,1995.0,3.87,10267,14104,734,146,712,3631,5905,3710,0
7842,47667,47667,1090709,97,9780156032740.0,2004.0,3.76,7445,12132,1087,290,953,3207,4663,3019,0
7843,17182421,17182421,21762912,49,9780778315340.0,2013.0,3.29,11449,13269,2452,581,2122,5100,3798,1668,1
7844,356824,356824,346991,22,9780060198820.0,2007.0,4.34,9357,10422,824,83,198,1058,3787,5296,0
7845,18668059,18668059,26493723,23,9781591846350.0,2014.0,4.11,12470,15248,1102,321,747,2513,5000,6667,1
7846,197457,197457,2833963,30,9780060892010.0,2007.0,4.27,15904,16891,528,202,664,2591,4346,9088,0
7847,18870159,18870159,26869240,11,9781481420760.0,2014.0,4.3,19392,21120,1518,158,478,2736,7153,10595,1
7848,347698,347698,1374275,49,9781841959150.0,2005.0,3.79,11051,13228,1361,338,886,3251,5547,3206,0
7849,18422,18422,19842,36,9780310214690.0,1990.0,4.21,9871,12017,1607,167,412,1785,4035,5618,0
7850,363973,363973,1287577,26,9780064431840.0,1986.0,4.25,14270,14534,468,139,461,2505,3984,7445,0
7851,6076768,6076768,6253354,24,9781416586580.0,2009.0,4.11,11267,12851,517,117,375,2412,4964,4983,0
7852,556629,556629,2101042,31,9780842339650.0,1984.0,4.35,10960,11572,381,181,282,1329,3313,6467,0
7853,858514,858514,1705201,18,9780688170270.0,2000.0,4.22,14325,14500,900,191,496,2412,4300,7101,0
7854,2992061,2992061,1329454,17,9780312942300.0,1996.0,4.21,11309,21996,1394,393,907,3322,6530,10844,0
7855,351559,351559,1459650,87,9780061043550.0,1933.0,4.21,14672,15762,654,102,353,2572,5771,6964,0
7856,851678,851678,837187,16,9780743276950.0,2005.0,4.16,9602,11631,1282,90,343,1814,4712,4672,0
7857,22571699,22571699,26949988,19,9780425256760.0,2015.0,4.27,15320,19632,1776,67,365,2610,7668,8922,1
7858,820273,820273,700809,22,9780395867860.0,1986.0,4.11,13788,14252,448,193,652,2874,4278,6255,0
7859,141077,141077,2266654,259,9780812968230.0,1889.0,3.9,10915,13242,718,220,818,3158,4958,4088,0
7860,132688,132688,758985,6,9780679747660.0,1989.0,4.31,11500,11656,102,185,288,1512,3447,6224,0
7861,257257,257257,249321,7,9780714847990.0,1996.0,3.94,9927,10098,24,317,613,2349,2879,3940,0
7862,276289,276289,267935,28,9783822837030.0,1976.0,4.15,11103,11205,27,247,504,1877,3262,5315,0
7863,6801652,6801652,6245936,17,9781421531720.0,2008.0,4.31,14193,14345,116,296,600,1953,2985,8511,0
7864,9549,9549,858558,27,9780553574140.0,1996.0,3.81,12927,13688,382,185,927,3880,5001,3695,0
7865,14744381,14744381,20393152,6,9781607065970.0,2012.0,4.53,13478,13516,769,20,77,924,4201,8294,1
7866,33449,33449,33525,42,9780887306660.0,1993.0,4.02,9955,10711,361,195,549,2150,3761,4056,0
7867,23245587,23245587,42788868,17,9781250047340.0,2015.0,3.62,10223,12179,1309,269,936,4015,4877,2082,1
7868,452235,452235,53292620,161,9780440211460.0,1991.0,3.89,6962,16717,800,164,889,4267,6626,4771,1
7869,23419,23419,14280291,72,9780679779180.0,2000.0,3.99,10291,13228,1014,145,542,2814,5529,4198,0
7870,17167042,17167042,23594178,10,9781301120180.0,2013.0,4.16,21733,24087,1709,480,932,3605,8267,10803,1
7871,17412188,17412188,24257094,71,9780857520200.0,2015.0,3.24,9056,12414,2001,757,2204,4267,3639,1547,1
7872,527862,527862,1087332,38,9780393312800.0,1994.0,3.69,10752,11696,285,145,787,3902,4561,2301,0
7873,685401,685401,962740,25,9780684856360.0,2014.0,3.94,10146,10380,246,222,582,2365,3643,3568,0
7874,111126,111126,2457240,84,9780375727440.0,2001.0,4.06,10945,12818,1245,154,597,2341,5022,4704,0
7875,18505836,18505836,19103182,13,9780062316870.0,2012.0,3.83,6941,12790,1538,212,802,3359,5016,3401,1
7876,16256798,16256798,22300682,36,9781885167770.0,2012.0,4.17,13388,16617,1424,252,676,2582,5668,7439,1
7878,417524,417524,150331,15,9780670878550.0,1977.0,4.12,14810,14844,1009,331,634,2661,4493,6725,0
7879,511527,511527,499516,37,9780440867590.0,1995.0,3.69,13204,13753,418,349,1340,4284,4004,3776,0
7880,1301153,1301153,1290335,53,9780060724610.0,2007.0,3.82,17889,19575,616,330,1383,5591,6451,5820,0
7881,290039,290039,281390,15,9780743218570.0,1993.0,4.21,9869,11005,377,194,471,1807,2891,5642,0
7882,10374638,10374638,13897390,36,9781742750020.0,2011.0,3.57,7607,12693,1571,434,1303,3880,4797,2279,1
7883,47697,47697,534309,4,9780811835920.0,2003.0,4.61,11538,11541,30,75,142,724,2342,8258,0
7884,7006562,7006562,7251072,16,9780785134530.0,2008.0,4.22,10844,11339,247,183,418,1910,3062,5766,0
7886,28735,28735,29234,15,9780886774640.0,1991.0,4.24,17268,17731,227,74,403,3034,5969,8251,0
7887,13451,13451,3048970,28,9780671032650.0,1999.0,3.86,14629,15343,265,257,1120,4087,5005,4874,0
7888,147844,147844,142679,27,9780756401930.0,2003.0,4.2,16292,17509,501,92,443,2837,6665,7472,0
7889,4102763,4102763,4149926,46,9780312539510.0,2009.0,3.88,11086,12568,1030,165,659,3178,5146,3420,0
7890,33732,33732,3409,41,9780373771390.0,1996.0,3.8,16747,17908,964,221,1035,5366,6768,4518,0
7891,635083,635083,984587,21,9780688114500.0,1993.0,4.25,14919,15077,548,154,437,2390,4542,7554,0
7892,17167572,17167572,21930358,30,9780062067780.0,2013.0,3.58,11074,14582,1264,264,1310,5100,5499,2409,1
7893,14014,14014,972253,24,9780886774000.0,1988.0,4.18,17342,17943,272,95,510,3311,6131,7896,0
7894,3888,3888,7612,6,9781933615010.0,2005.0,4.31,12081,12292,214,237,324,1520,3472,6739,0
7895,24093,24093,1006377,20,9780590396430.0,2001.0,4.12,18897,19900,272,103,685,4078,6907,8127,0
7896,26722820,26722820,45981532,35,9780778319340.0,2016.0,3.91,12080,15467,2820,101,585,3692,7255,3834,1
7897,8573642,8573642,13442466,14,9780062060750.0,2012.0,3.73,19034,20030,2530,901,1819,4930,6521,5859,1
7898,6419887,6419887,6609046,43,9780061730320.0,2009.0,4.07,13374,14754,2555,213,525,2626,6003,5387,0
7899,280240,280240,271837,21,9780140558650.0,1986.0,4.23,14306,14623,514,77,364,2801,4308,7073,0
7900,17910048,17910048,24241248,14,9780765327000.0,2014.0,4.05,11443,13975,2627,242,651,2429,5490,5163,1
7901,21437200,21437200,40747882,12,9780804170730.0,2015.0,4.01,12729,15011,1836,58,324,3225,7201,4203,1
7902,15808816,15808816,22171084,17,9780425252860.0,2012.0,4.32,8975,10951,1309,149,307,1290,3377,5828,1
7904,355,355,924656,32,9780345316510.0,1984.0,3.77,14592,14901,415,349,1295,4031,4962,4264,0
7905,12081467,12081467,17049448,27,9780375868430.0,2012.0,3.93,12832,14252,1864,214,657,3342,5684,4355,1
7906,166580,166580,160861,20,9781840232040.0,1999.0,4.38,14629,16104,509,35,231,1939,5251,8648,0
7907,11686,11686,436251,36,9780375724430.0,1978.0,4.27,11156,12447,600,146,309,1608,4364,6020,0
7909,450573,450573,821971,14,9780573613320.0,1965.0,4.02,12571,12791,103,171,563,2854,4446,4757,0
7910,31555,31555,1981,24,9780688172180.0,1998.0,4.25,12194,12775,507,180,386,1731,4261,6217,0
7911,129523,129523,545467,52,9780425197950.0,2004.0,4.32,17321,19525,559,44,215,2617,7164,9485,0
7912,25065522,25065522,44749694,17,9781101983800.0,2015.0,3.56,12855,14574,1893,447,1524,4851,4910,2842,1
7913,56919,56919,52079,80,9789707311170.0,1960.0,4.19,10137,12280,1043,133,429,1957,4263,5498,0
7914,24041443,24041443,43446244,37,9780553392320.0,2015.0,3.82,10972,13189,1791,152,617,3469,6173,2778,1
7915,23341894,23341894,26212678,17,9781484705280.0,2015.0,4.2,19214,20437,3021,419,756,2985,6362,9915,1
7916,55095,55095,1417,24,9780316781470.0,2001.0,4.04,10112,12325,842,87,405,2526,5234,4073,0
7917,25017,25017,2084098,31,9780060838590.0,2003.0,3.86,12625,13459,994,208,781,3380,5458,3632,0
7918,8689913,8689913,13562354,25,9780307588650.0,2011.0,3.94,15127,16641,2150,274,818,3564,6886,5099,1
7919,2049993,2049993,2054929,30,9780141383350.0,2007.0,4.14,15257,16323,1347,197,619,2855,5757,6895,0
7922,8643220,8643220,13521050,9,9781595144290.0,2011.0,4.11,13445,13621,730,524,735,2284,3214,6864,1
7923,64666,64666,77298,70,9780330343470.0,1995.0,4.18,10894,12892,768,69,276,1960,5526,5061,0
7924,7469133,7469133,9552554,34,9780385532360.0,2010.0,3.79,13582,15277,1057,230,1047,4356,5746,3898,0
7925,835495,835495,400452,26,9780152010670.0,1993.0,4.16,13568,13791,362,169,694,2556,3696,6676,0
7926,2998814,2998814,3029303,22,9781416978930.0,2009.0,3.75,16734,18415,1542,1085,1846,4147,4856,6481,0
7927,339026,339026,1214027,50,9780439670200.0,2004.0,3.76,15306,16363,615,407,1351,4666,5347,4592,0
7928,815158,815158,2028676,12,9780525456070.0,1997.0,4.16,13896,14376,921,121,466,2934,4328,6527,0
7929,23731881,23731881,43264515,6,9780316369150.0,2015.0,4.26,12510,13494,1838,312,408,1755,3965,7054,1
7931,6145711,6145711,6324599,22,9781607060760.0,2009.0,4.29,14118,14754,500,46,200,2020,5691,6797,0
7932,144793,144793,1808566,52,9780312983220.0,2001.0,4.08,12024,13212,383,108,492,2578,5086,4948,0
7934,77368,77368,2984336,24,9780441008650.0,2000.0,3.79,18395,19652,1204,339,1336,5560,7276,5141,0
7936,21843117,21843117,41113081,10,9780990490400.0,2014.0,4.1,17771,20700,1777,375,928,3354,7661,8382,1
7937,13562054,13562054,19137273,4,9789770931360.0,2012.0,3.88,9246,9560,1754,255,605,2017,3825,2858,1
7938,13037558,13037558,21456496,8,9780316097470.0,2012.0,4.04,12464,15012,1409,169,679,2954,5850,5360,1
7939,19090384,19090384,21910727,13,9781625173430.0,2012.0,4.2,16071,21035,1899,211,469,3126,8361,8868,1
7940,2977487,2977487,3007852,32,9780758216430.0,2008.0,4.14,21530,23418,1040,133,668,4303,8905,9409,0
7941,241936,241936,2046826,51,9780345451900.0,2003.0,4.24,12160,13490,383,57,197,1837,5738,5661,0
7942,48304,48304,47257,5,9781569242740.0,2006.0,4.08,11509,11543,339,596,579,1762,2968,5638,0
7943,522471,522471,510354,30,9780142404250.0,2000.0,4.0,14954,15670,1340,217,738,3408,5832,5475,0
7944,16061734,16061734,19176680,30,9780670025480.0,2012.0,3.66,7545,11953,1750,416,1121,3180,4682,2554,1
7945,7025086,7025086,7272274,3,9780785135820.0,2010.0,4.6,11585,11653,50,76,123,791,2419,8244,0
7946,39926,39926,836516,43,9780060512190.0,1990.0,3.89,13037,14266,790,234,790,3493,5552,4197,0
7947,5031805,5031805,40769318,96,9781433502420.0,2002.0,4.76,8953,10784,262,98,90,367,1152,9077,1
7949,315578,315578,330158,49,9781559702030.0,1946.0,4.24,8422,12221,1045,108,284,1712,4572,5545,0
